id,user_id,research_id,viewed_at,created_at
187,c8636545-84f5-4328-8583-371d8dd41923,smar,2026-05-10 09:10:56.963498+00,2026-05-10 09:10:56.963498+00
188,c8636545-84f5-4328-8583-371d8dd41923,asgr,2026-05-10 09:14:11.339597+00,2026-05-10 09:14:11.339597+00
189,4384589a-de08-4ab0-87fa-d7defc9b0acd,smar,2026-05-10 09:33:03.807408+00,2026-05-10 09:33:03.807408+00
190,4384589a-de08-4ab0-87fa-d7defc9b0acd,pyfa,2026-05-10 09:33:35.754161+00,2026-05-10 09:33:35.754161+00
191,4384589a-de08-4ab0-87fa-d7defc9b0acd,smar,2026-05-10 09:36:05.207022+00,2026-05-10 09:36:05.207022+00
192,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-10 10:38:00.235824+00,2026-05-10 10:38:00.235824+00
193,7e5f2b05-cfa0-49f3-847a-01a6318376ba,artikel-pp19-revisi-royalti-minerba,2026-05-10 11:10:21.287613+00,2026-05-10 11:10:21.287613+00
194,7e5f2b05-cfa0-49f3-847a-01a6318376ba,artikel-pp19-revisi-royalti-minerba,2026-05-10 11:12:24.966871+00,2026-05-10 11:12:24.966871+00
195,7e5f2b05-cfa0-49f3-847a-01a6318376ba,artikel-pp19-revisi-royalti-minerba,2026-05-10 11:15:31.62213+00,2026-05-10 11:15:31.62213+00
196,a706a9a8-e35d-4cc0-8237-d546f1aa7533,pyfa,2026-05-10 11:20:11.995752+00,2026-05-10 11:20:11.995752+00
197,a706a9a8-e35d-4cc0-8237-d546f1aa7533,nisp,2026-05-10 11:20:48.693278+00,2026-05-10 11:20:48.693278+00
198,a706a9a8-e35d-4cc0-8237-d546f1aa7533,powr,2026-05-10 11:22:25.451875+00,2026-05-10 11:22:25.451875+00
199,a706a9a8-e35d-4cc0-8237-d546f1aa7533,pyfa,2026-05-10 11:26:12.191702+00,2026-05-10 11:26:12.191702+00
200,a706a9a8-e35d-4cc0-8237-d546f1aa7533,wifi,2026-05-10 11:35:39.219619+00,2026-05-10 11:35:39.219619+00
201,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-tpia-corporate-history,2026-05-10 11:35:48.052407+00,2026-05-10 11:35:48.052407+00
202,d7e77536-33fa-4908-9edc-e9e0eb7c7650,artikel-pp19-revisi-royalti-minerba,2026-05-10 11:40:28.270318+00,2026-05-10 11:40:28.270318+00
203,9fa4e1c5-2bd3-484f-8be8-8dde5c24edf1,smar,2026-05-10 12:14:14.769495+00,2026-05-10 12:14:14.769495+00
204,cd45eb9f-7acb-4398-86ae-8eeaee74b8e1,artikel-pp19-revisi-royalti-minerba,2026-05-10 12:18:31.336158+00,2026-05-10 12:18:31.336158+00
205,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-10 13:08:47.277895+00,2026-05-10 13:08:47.277895+00
206,c9919e07-6657-4789-982f-f3dbe8c4a674,news-tpia-force-majeure,2026-05-10 13:29:53.399993+00,2026-05-10 13:29:53.399993+00
207,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-pp19-revisi-royalti-minerba,2026-05-10 13:40:16.629261+00,2026-05-10 13:40:16.629261+00
208,65a565c0-2224-4fda-af11-aea9dc0c2f13,news-hantavirus-saham-kesehatan,2026-05-10 13:41:05.899631+00,2026-05-10 13:41:05.899631+00
209,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-pp19-revisi-royalti-minerba,2026-05-10 13:41:14.180325+00,2026-05-10 13:41:14.180325+00
210,65a565c0-2224-4fda-af11-aea9dc0c2f13,powr,2026-05-10 13:45:06.604426+00,2026-05-10 13:45:06.604426+00
211,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-pp19-revisi-royalti-minerba,2026-05-10 13:46:41.571466+00,2026-05-10 13:46:41.571466+00
212,65a565c0-2224-4fda-af11-aea9dc0c2f13,news-hantavirus-saham-kesehatan,2026-05-10 13:46:45.368366+00,2026-05-10 13:46:45.368366+00
213,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-pp19-revisi-royalti-minerba,2026-05-10 13:47:09.81246+00,2026-05-10 13:47:09.81246+00
214,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-cpo-investment-thesis,2026-05-10 13:47:50.198287+00,2026-05-10 13:47:50.198287+00
215,65a565c0-2224-4fda-af11-aea9dc0c2f13,smar,2026-05-10 13:50:08.763927+00,2026-05-10 13:50:08.763927+00
216,cd45eb9f-7acb-4398-86ae-8eeaee74b8e1,artikel-pp19-revisi-royalti-minerba,2026-05-10 15:03:00.230436+00,2026-05-10 15:03:00.230436+00
217,d7e77536-33fa-4908-9edc-e9e0eb7c7650,artikel-pp19-revisi-royalti-minerba,2026-05-10 15:20:40.63089+00,2026-05-10 15:20:40.63089+00
218,d7e77536-33fa-4908-9edc-e9e0eb7c7650,artikel-pp19-revisi-royalti-minerba,2026-05-10 15:23:33.452243+00,2026-05-10 15:23:33.452243+00
219,a706a9a8-e35d-4cc0-8237-d546f1aa7533,wifi,2026-05-10 17:37:54.293057+00,2026-05-10 17:37:54.293057+00
220,cd45eb9f-7acb-4398-86ae-8eeaee74b8e1,artikel-pp19-revisi-royalti-minerba,2026-05-10 18:34:48.116337+00,2026-05-10 18:34:48.116337+00
221,cd45eb9f-7acb-4398-86ae-8eeaee74b8e1,artikel-pp19-revisi-royalti-minerba,2026-05-10 18:40:27.729282+00,2026-05-10 18:40:27.729282+00
222,cd45eb9f-7acb-4398-86ae-8eeaee74b8e1,news-hantavirus-saham-kesehatan,2026-05-10 18:41:02.665903+00,2026-05-10 18:41:02.665903+00
223,2574c6d5-dc40-4831-b3d2-fd4b0b027176,powr,2026-05-10 22:35:48.219385+00,2026-05-10 22:35:48.219385+00
224,2574c6d5-dc40-4831-b3d2-fd4b0b027176,powr,2026-05-10 22:38:32.18758+00,2026-05-10 22:38:32.18758+00
225,2574c6d5-dc40-4831-b3d2-fd4b0b027176,powr,2026-05-10 22:47:09.965048+00,2026-05-10 22:47:09.965048+00
226,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-tpia-corporate-history,2026-05-11 00:16:35.634672+00,2026-05-11 00:16:35.634672+00
227,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-adro-corporate-history,2026-05-11 00:16:42.308957+00,2026-05-11 00:16:42.308957+00
228,a97e4c2c-99a3-4d6f-a136-7cc8a9e4093c,smar,2026-05-11 00:51:41.825115+00,2026-05-11 00:51:41.825115+00
229,a97e4c2c-99a3-4d6f-a136-7cc8a9e4093c,smar,2026-05-11 00:51:47.822102+00,2026-05-11 00:51:47.822102+00
230,a97e4c2c-99a3-4d6f-a136-7cc8a9e4093c,smar,2026-05-11 00:52:53.541534+00,2026-05-11 00:52:53.541534+00
231,a97e4c2c-99a3-4d6f-a136-7cc8a9e4093c,smar,2026-05-11 01:20:29.899121+00,2026-05-11 01:20:29.899121+00
232,8ae6495f-d8e5-4a93-938e-5b2d0a332ef5,ptro,2026-05-11 02:38:07.136496+00,2026-05-11 02:38:07.136496+00
233,8ae6495f-d8e5-4a93-938e-5b2d0a332ef5,smar,2026-05-11 02:54:58.519975+00,2026-05-11 02:54:58.519975+00
234,8ae6495f-d8e5-4a93-938e-5b2d0a332ef5,smar,2026-05-11 02:55:49.114044+00,2026-05-11 02:55:49.114044+00
235,13dd3da3-7b29-4e53-bc9b-7efd8ad0fd39,artikel-pp19-revisi-royalti-minerba,2026-05-11 04:45:44.256783+00,2026-05-11 04:45:44.256783+00
236,13dd3da3-7b29-4e53-bc9b-7efd8ad0fd39,pyfa,2026-05-11 04:46:05.398407+00,2026-05-11 04:46:05.398407+00
237,65a565c0-2224-4fda-af11-aea9dc0c2f13,powr,2026-05-11 05:48:44.576662+00,2026-05-11 05:48:44.576662+00
238,cd45eb9f-7acb-4398-86ae-8eeaee74b8e1,news-hantavirus-saham-kesehatan,2026-05-11 06:02:53.793425+00,2026-05-11 06:02:53.793425+00
239,cd45eb9f-7acb-4398-86ae-8eeaee74b8e1,artikel-pp19-revisi-royalti-minerba,2026-05-11 06:02:54.156642+00,2026-05-11 06:02:54.156642+00
240,4809089d-8e54-42a9-b747-a4812d23a475,powr,2026-05-11 06:11:25.613211+00,2026-05-11 06:11:25.613211+00
241,4809089d-8e54-42a9-b747-a4812d23a475,smar,2026-05-11 06:23:23.953352+00,2026-05-11 06:23:23.953352+00
242,a97e4c2c-99a3-4d6f-a136-7cc8a9e4093c,smar,2026-05-11 07:14:37.113158+00,2026-05-11 07:14:37.113158+00
243,a97e4c2c-99a3-4d6f-a136-7cc8a9e4093c,artikel-pp19-revisi-royalti-minerba,2026-05-11 07:14:41.273461+00,2026-05-11 07:14:41.273461+00
244,a97e4c2c-99a3-4d6f-a136-7cc8a9e4093c,artikel-pp19-revisi-royalti-minerba,2026-05-11 07:14:46.239711+00,2026-05-11 07:14:46.239711+00
245,a97e4c2c-99a3-4d6f-a136-7cc8a9e4093c,artikel-pp19-revisi-royalti-minerba,2026-05-11 07:14:54.741625+00,2026-05-11 07:14:54.741625+00
246,a97e4c2c-99a3-4d6f-a136-7cc8a9e4093c,artikel-pp19-revisi-royalti-minerba,2026-05-11 07:15:04.243967+00,2026-05-11 07:15:04.243967+00
247,8ae6495f-d8e5-4a93-938e-5b2d0a332ef5,smar,2026-05-11 08:04:40.889208+00,2026-05-11 08:04:40.889208+00
248,c9919e07-6657-4789-982f-f3dbe8c4a674,news-tpia-force-majeure,2026-05-11 09:08:59.679987+00,2026-05-11 09:08:59.679987+00
249,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-pp19-revisi-royalti-minerba,2026-05-11 10:06:20.336101+00,2026-05-11 10:06:20.336101+00
250,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-pp19-revisi-royalti-minerba,2026-05-11 10:06:25.202683+00,2026-05-11 10:06:25.202683+00
251,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-pp19-revisi-royalti-minerba,2026-05-11 10:07:14.298948+00,2026-05-11 10:07:14.298948+00
252,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-pp19-revisi-royalti-minerba,2026-05-11 10:08:59.39983+00,2026-05-11 10:08:59.39983+00
253,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-pp19-revisi-royalti-minerba,2026-05-11 10:09:03.743178+00,2026-05-11 10:09:03.743178+00
254,65a565c0-2224-4fda-af11-aea9dc0c2f13,smar,2026-05-11 10:09:15.283198+00,2026-05-11 10:09:15.283198+00
255,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-pp19-revisi-royalti-minerba,2026-05-11 10:10:21.315999+00,2026-05-11 10:10:21.315999+00
256,65a565c0-2224-4fda-af11-aea9dc0c2f13,artikel-pp19-revisi-royalti-minerba,2026-05-11 10:10:37.844136+00,2026-05-11 10:10:37.844136+00
257,5f687bb4-9d3f-405b-b517-f1fdb2b291d4,powr,2026-05-11 10:12:37.428157+00,2026-05-11 10:12:37.428157+00
258,2574c6d5-dc40-4831-b3d2-fd4b0b027176,powr,2026-05-11 10:24:32.596279+00,2026-05-11 10:24:32.596279+00
259,8ec42d68-745e-4fb7-a5e7-33c52a978daf,powr,2026-05-11 11:09:47.986092+00,2026-05-11 11:09:47.986092+00
260,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,unknown,2026-05-11 12:57:06.989691+00,2026-05-11 12:57:06.989691+00
261,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-us-ai-infrastructure,2026-05-11 13:05:17.39432+00,2026-05-11 13:05:17.39432+00
262,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-pp19-revisi-royalti-minerba,2026-05-11 13:07:42.53722+00,2026-05-11 13:07:42.53722+00
263,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-us-ai-infrastructure,2026-05-11 13:07:48.573962+00,2026-05-11 13:07:48.573962+00
264,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-us-ai-infrastructure,2026-05-11 13:11:20.179762+00,2026-05-11 13:11:20.179762+00
265,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-us-ai-infrastructure,2026-05-11 13:14:02.970453+00,2026-05-11 13:14:02.970453+00
266,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-us-ai-infrastructure,2026-05-11 13:14:08.563116+00,2026-05-11 13:14:08.563116+00
267,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-us-ai-infrastructure,2026-05-11 13:16:31.066753+00,2026-05-11 13:16:31.066753+00
268,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-us-ai-infrastructure,2026-05-11 13:18:22.505485+00,2026-05-11 13:18:22.505485+00
269,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-us-ai-infrastructure,2026-05-11 13:18:38.725775+00,2026-05-11 13:18:38.725775+00
270,4809089d-8e54-42a9-b747-a4812d23a475,powr,2026-05-11 13:21:59.814207+00,2026-05-11 13:21:59.814207+00
271,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,unknown,2026-05-11 13:37:39.790316+00,2026-05-11 13:37:39.790316+00
272,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,unknown,2026-05-11 13:48:13.711608+00,2026-05-11 13:48:13.711608+00
273,d16c532f-210e-4c62-a529-2c2493c7005d,artikel-us-ai-infrastructure,2026-05-11 13:59:32.20231+00,2026-05-11 13:59:32.20231+00
274,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,unknown,2026-05-11 14:08:03.681745+00,2026-05-11 14:08:03.681745+00
275,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-11 14:11:42.138816+00,2026-05-11 14:11:42.138816+00
276,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,unknown,2026-05-11 14:24:15.230963+00,2026-05-11 14:24:15.230963+00
277,d16c532f-210e-4c62-a529-2c2493c7005d,artikel-us-ai-infrastructure,2026-05-11 14:28:37.729057+00,2026-05-11 14:28:37.729057+00
278,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-us-ai-infrastructure,2026-05-11 14:44:13.971689+00,2026-05-11 14:44:13.971689+00
279,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,unknown,2026-05-11 14:57:33.249064+00,2026-05-11 14:57:33.249064+00
280,dd78f100-0754-4f85-8df5-5bdf69cf5662,powr,2026-05-11 18:27:01.830845+00,2026-05-11 18:27:01.830845+00
281,dd78f100-0754-4f85-8df5-5bdf69cf5662,tins,2026-05-11 18:27:31.028743+00,2026-05-11 18:27:31.028743+00
282,dd78f100-0754-4f85-8df5-5bdf69cf5662,ades,2026-05-11 18:28:05.089634+00,2026-05-11 18:28:05.089634+00
283,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-11 23:52:07.765518+00,2026-05-11 23:52:07.765518+00
284,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-11 23:52:11.214267+00,2026-05-11 23:52:11.214267+00
285,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-11 23:57:17.236421+00,2026-05-11 23:57:17.236421+00
286,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-11 23:57:21.38117+00,2026-05-11 23:57:21.38117+00
287,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 00:17:03.38593+00,2026-05-12 00:17:03.38593+00
288,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 00:17:20.537679+00,2026-05-12 00:17:20.537679+00
289,e76124dc-b56d-4d75-a027-78bb3fe1bee1,smar,2026-05-12 00:57:16.873253+00,2026-05-12 00:57:16.873253+00
290,e76124dc-b56d-4d75-a027-78bb3fe1bee1,news-hantavirus-saham-kesehatan,2026-05-12 00:59:00.801852+00,2026-05-12 00:59:00.801852+00
291,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 01:03:34.639192+00,2026-05-12 01:03:34.639192+00
292,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 01:04:18.244693+00,2026-05-12 01:04:18.244693+00
293,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,document%3A159757,2026-05-12 01:07:10.190334+00,2026-05-12 01:07:10.190334+00
294,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 01:09:52.269769+00,2026-05-12 01:09:52.269769+00
295,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 01:11:32.318115+00,2026-05-12 01:11:32.318115+00
296,d16c532f-210e-4c62-a529-2c2493c7005d,artikel-us-ai-infrastructure,2026-05-12 01:12:55.019962+00,2026-05-12 01:12:55.019962+00
297,e76124dc-b56d-4d75-a027-78bb3fe1bee1,artikel-us-ai-infrastructure,2026-05-12 01:16:04.330288+00,2026-05-12 01:16:04.330288+00
298,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 01:25:47.875408+00,2026-05-12 01:25:47.875408+00
299,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 01:27:48.834607+00,2026-05-12 01:27:48.834607+00
300,7e5f2b05-cfa0-49f3-847a-01a6318376ba,artikel-us-ai-infrastructure,2026-05-12 01:38:18.272367+00,2026-05-12 01:38:18.272367+00
301,7e5f2b05-cfa0-49f3-847a-01a6318376ba,artikel-us-ai-infrastructure,2026-05-12 01:39:55.103069+00,2026-05-12 01:39:55.103069+00
302,7e5f2b05-cfa0-49f3-847a-01a6318376ba,artikel-us-ai-infrastructure,2026-05-12 01:41:36.442539+00,2026-05-12 01:41:36.442539+00
303,7e5f2b05-cfa0-49f3-847a-01a6318376ba,artikel-us-ai-infrastructure,2026-05-12 01:45:37.277568+00,2026-05-12 01:45:37.277568+00
304,d16c532f-210e-4c62-a529-2c2493c7005d,artikel-us-ai-infrastructure,2026-05-12 01:58:51.443303+00,2026-05-12 01:58:51.443303+00
305,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-pp19-revisi-royalti-minerba,2026-05-12 02:19:49.351358+00,2026-05-12 02:19:49.351358+00
306,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-science-art-valuation,2026-05-12 02:19:55.52377+00,2026-05-12 02:19:55.52377+00
307,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-science-art-valuation,2026-05-12 02:20:00.256108+00,2026-05-12 02:20:00.256108+00
308,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-science-art-valuation,2026-05-12 02:24:37.055177+00,2026-05-12 02:24:37.055177+00
309,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-science-art-valuation,2026-05-12 02:30:15.851313+00,2026-05-12 02:30:15.851313+00
310,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-science-art-valuation,2026-05-12 02:36:59.213898+00,2026-05-12 02:36:59.213898+00
311,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 03:02:20.587736+00,2026-05-12 03:02:20.587736+00
312,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-science-art-valuation-1,2026-05-12 03:06:21.806501+00,2026-05-12 03:06:21.806501+00
313,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 03:10:11.52007+00,2026-05-12 03:10:11.52007+00
314,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-science-art-valuation,2026-05-12 03:11:18.724446+00,2026-05-12 03:11:18.724446+00
315,8ec42d68-745e-4fb7-a5e7-33c52a978daf,artikel-us-ai-infrastructure,2026-05-12 03:19:58.135663+00,2026-05-12 03:19:58.135663+00
316,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-science-art-valuation,2026-05-12 03:27:28.961486+00,2026-05-12 03:27:28.961486+00
317,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,artikel-pp19-revisi-royalti-minerba,2026-05-12 04:21:59.436236+00,2026-05-12 04:21:59.436236+00
318,e74cb95d-6a50-4402-acb9-80dc05f6ed2d,artikel-us-ai-infrastructure,2026-05-12 05:11:50.756995+00,2026-05-12 05:11:50.756995+00
319,5f687bb4-9d3f-405b-b517-f1fdb2b291d4,tins,2026-05-12 05:17:41.798531+00,2026-05-12 05:17:41.798531+00
320,e74cb95d-6a50-4402-acb9-80dc05f6ed2d,artikel-us-ai-infrastructure,2026-05-12 05:26:46.685158+00,2026-05-12 05:26:46.685158+00
321,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 05:43:40.279475+00,2026-05-12 05:43:40.279475+00
322,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri-2,2026-05-12 05:47:54.57288+00,2026-05-12 05:47:54.57288+00
323,cd45eb9f-7acb-4398-86ae-8eeaee74b8e1,artikel-pp19-revisi-royalti-minerba,2026-05-12 06:07:59.684022+00,2026-05-12 06:07:59.684022+00
324,41a7bcfe-ef46-4945-bb52-a9001a333cb2,artikel-us-ai-infrastructure,2026-05-12 06:10:44.653713+00,2026-05-12 06:10:44.653713+00
325,41a7bcfe-ef46-4945-bb52-a9001a333cb2,artikel-us-ai-infrastructure,2026-05-12 06:33:42.153498+00,2026-05-12 06:33:42.153498+00
326,8ec42d68-745e-4fb7-a5e7-33c52a978daf,artikel-us-ai-infrastructure,2026-05-12 06:48:35.524739+00,2026-05-12 06:48:35.524739+00
327,cb3cc540-3478-4a00-a94c-02975b1f944b,artikel-us-ai-infrastructure,2026-05-12 06:53:02.755192+00,2026-05-12 06:53:02.755192+00
328,aed0bc13-47ba-4439-8bd7-7ee22b8344bb,artikel-us-ai-infrastructure,2026-05-12 07:08:46.75291+00,2026-05-12 07:08:46.75291+00
329,aed0bc13-47ba-4439-8bd7-7ee22b8344bb,artikel-us-ai-infrastructure,2026-05-12 08:04:10.717825+00,2026-05-12 08:04:10.717825+00
330,aed0bc13-47ba-4439-8bd7-7ee22b8344bb,artikel-us-ai-infrastructure,2026-05-12 08:11:41.9472+00,2026-05-12 08:11:41.9472+00
331,e76124dc-b56d-4d75-a027-78bb3fe1bee1,smar,2026-05-12 09:26:49.210284+00,2026-05-12 09:26:49.210284+00
332,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri-3,2026-05-12 10:04:26.302602+00,2026-05-12 10:04:26.302602+00
333,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-12 10:04:43.093716+00,2026-05-12 10:04:43.093716+00
334,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-12 10:04:46.555218+00,2026-05-12 10:04:46.555218+00
335,a706a9a8-e35d-4cc0-8237-d546f1aa7533,wifi,2026-05-12 10:40:58.145201+00,2026-05-12 10:40:58.145201+00
336,d16c532f-210e-4c62-a529-2c2493c7005d,artikel-epic-fury-hormuz-qatarenergy,2026-05-12 11:13:56.582582+00,2026-05-12 11:13:56.582582+00
337,d16c532f-210e-4c62-a529-2c2493c7005d,artikel-us-ai-infrastructure,2026-05-12 11:18:15.13692+00,2026-05-12 11:18:15.13692+00
338,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-12 12:05:59.225534+00,2026-05-12 12:05:59.225534+00
339,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-12 12:08:10.981358+00,2026-05-12 12:08:10.981358+00
340,5f687bb4-9d3f-405b-b517-f1fdb2b291d4,smar,2026-05-12 12:11:29.046089+00,2026-05-12 12:11:29.046089+00
341,78128b3e-0542-4f09-8509-106ec3a24821,artikel-us-ai-infrastructure,2026-05-12 13:20:36.085548+00,2026-05-12 13:20:36.085548+00
342,caa892cd-5fcb-4b95-8d8d-d6f71e861bb8,pyfa,2026-05-12 13:56:52.076963+00,2026-05-12 13:56:52.076963+00
343,78128b3e-0542-4f09-8509-106ec3a24821,artikel-us-ai-infrastructure,2026-05-12 14:44:01.76511+00,2026-05-12 14:44:01.76511+00
344,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 02:10:16.376675+00,2026-05-13 02:10:16.376675+00
345,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 03:35:49.063175+00,2026-05-13 03:35:49.063175+00
346,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 03:35:55.633355+00,2026-05-13 03:35:55.633355+00
347,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 03:38:25.463407+00,2026-05-13 03:38:25.463407+00
348,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 03:39:27.23505+00,2026-05-13 03:39:27.23505+00
349,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 03:46:24.214133+00,2026-05-13 03:46:24.214133+00
350,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-msci-deletion-ihsg-shock-mei2026,2026-05-13 04:53:36.535441+00,2026-05-13 04:53:36.535441+00
351,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-msci-deletion-ihsg-shock-mei2026,2026-05-13 04:53:47.321507+00,2026-05-13 04:53:47.321507+00
352,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-msci-deletion-ihsg-shock-mei2026,2026-05-13 04:58:13.823943+00,2026-05-13 04:58:13.823943+00
353,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-msci-deletion-ihsg-shock-mei2026,2026-05-13 04:58:19.671076+00,2026-05-13 04:58:19.671076+00
354,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,news-ratu-akuisisi-pi-kasuri,2026-05-13 05:08:10.508425+00,2026-05-13 05:08:10.508425+00
355,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-science-art-valuation,2026-05-13 05:12:22.083893+00,2026-05-13 05:12:22.083893+00
356,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 05:22:53.466464+00,2026-05-13 05:22:53.466464+00
357,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 05:22:58.758492+00,2026-05-13 05:22:58.758492+00
358,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 05:48:01.911478+00,2026-05-13 05:48:01.911478+00
359,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 05:48:08.947627+00,2026-05-13 05:48:08.947627+00
360,084bb1aa-9506-49fd-8f5a-49bdc7731cd8,artikel-bedah-orderbook-transaksi-institusi,2026-05-13 05:51:30.80313+00,2026-05-13 05:51:30.80313+00
